scenario,rep,phase,consensus,batch,tps,orderer_count,round_label,container,cpu_avg,cpu_max,mem_avg_mb,mem_max_mb,traffic_in_mb,traffic_out_mb,disc_read_b,disc_write_mb,SourceFile,SourceFolder,role
Raft_b100_tps100_ord10,3,SUBMIT,Raft,100,100,10,submitEvidence,ORDERERS_AGG,0.217,0.638,140.4,197.1,511.6,558.04,,972.0,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderers_agg
Raft_b100_tps100_ord10,3,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,1.98,3.12,73.7,76.4,18.9,20.5,0.0,0.0,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,chaincode
Raft_b100_tps100_ord10,3,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,74.2,74.2,0.00473,0.00443,0.0,0.0,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,chaincode
Raft_b100_tps100_ord10,3,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/peer0.org1.example.com,1.29,3.08,280.0,295.0,46.5,7.38,0.0,41.2,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,peer
Raft_b100_tps100_ord10,3,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/peer0.org2.example.com,5.25,8.3,293.0,315.0,126.0,107.0,0.0,41.2,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,peer
Raft_b100_tps100_ord10,3,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/orderer9.example.com,0.22,0.46,185.0,194.0,40.5,4.12,0.0,75.5,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,3,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/couchdb1,4.64,9.2,59.6,63.8,8.26,8.97,0.0,16.7,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,couchdb
Raft_b100_tps100_ord10,3,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/orderer4.example.com,0.21,0.42,190.0,196.0,40.7,40.6,0.0,75.5,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,3,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/orderer2.example.com,0.23,0.61,187.0,197.0,40.5,4.13,0.0,75.5,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,3,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/orderer8.example.com,0.23,0.6,179.0,194.0,40.7,4.22,0.0,75.5,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,3,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/couchdb0,3.86,8.49,59.0,61.9,7.19,9.87,0.0,16.7,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,couchdb
Raft_b100_tps100_ord10,3,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/orderer5.example.com,0.21,0.49,183.0,189.0,40.5,40.5,0.0,75.5,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,3,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/orderer3.example.com,0.19,0.45,182.0,194.0,40.6,4.1,0.0,75.5,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,3,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/orderer10.example.com,0.24,0.53,183.0,194.0,40.5,4.11,0.0,75.5,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,3,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/orderer6.example.com,0.21,0.46,189.0,199.0,40.8,4.33,0.0,75.5,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,3,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/orderer7.example.com,0.5,1.04,219.0,234.0,39.0,330.0,0.0,75.5,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,3,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/orderer.example.com,0.22,0.41,181.0,191.0,40.7,4.27,0.0,75.5,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,3,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/ca_org2,0.0,0.0,9.15,10.7,0.00036,0.0,0.0,0.0,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,ca
Raft_b100_tps100_ord10,3,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/ca_org1,0.0,0.0,9.22,10.4,0.00036,0.0,0.0,0.0,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,ca
Raft_b100_tps100_ord10,3,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/ca_orderer,0.0,0.0,8.5,8.61,0.000427,0.0,0.0,0.0,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,ca
Raft_b100_tps100_ord10,3,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,ORDERERS_AGG,0.246,0.547,187.8,198.2,404.5,440.38,,755.0,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderers_agg
Raft_b100_tps100_ord10,4,SUBMIT,Raft,100,100,10,submitEvidence,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,50.5,50.5,0.00462,0.00445,0.0,0.0,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,chaincode
Raft_b100_tps100_ord10,4,SUBMIT,Raft,100,100,10,submitEvidence,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,2.44,3.6,75.6,79.7,31.3,23.2,0.0,0.0,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,chaincode
Raft_b100_tps100_ord10,4,SUBMIT,Raft,100,100,10,submitEvidence,/peer0.org2.example.com,1.02,2.67,234.0,295.0,51.0,13.0,0.0,49.3,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,peer
Raft_b100_tps100_ord10,4,SUBMIT,Raft,100,100,10,submitEvidence,/peer0.org1.example.com,5.52,7.5,262.0,329.0,155.0,145.0,0.0,49.3,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,peer
Raft_b100_tps100_ord10,4,SUBMIT,Raft,100,100,10,submitEvidence,/couchdb1,3.13,5.97,72.7,79.3,12.7,4.55,0.0,20.8,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,couchdb
Raft_b100_tps100_ord10,4,SUBMIT,Raft,100,100,10,submitEvidence,/orderer7.example.com,0.51,1.25,178.0,236.0,49.1,419.0,0.0,97.2,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,4,SUBMIT,Raft,100,100,10,submitEvidence,/orderer4.example.com,0.22,0.48,136.0,181.0,51.2,4.96,0.0,97.2,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,4,SUBMIT,Raft,100,100,10,submitEvidence,/orderer.example.com,0.25,0.58,133.0,198.0,51.5,5.32,0.0,97.2,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,4,SUBMIT,Raft,100,100,10,submitEvidence,/orderer5.example.com,0.23,0.59,135.0,198.0,51.1,4.89,0.0,97.2,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,4,SUBMIT,Raft,100,100,10,submitEvidence,/orderer10.example.com,0.26,0.56,141.0,183.0,51.6,51.6,0.0,97.2,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,4,SUBMIT,Raft,100,100,10,submitEvidence,/orderer8.example.com,0.26,0.62,137.0,200.0,51.5,51.5,0.0,97.2,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,4,SUBMIT,Raft,100,100,10,submitEvidence,/orderer2.example.com,0.22,0.44,133.0,179.0,51.3,5.12,0.0,97.2,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,4,SUBMIT,Raft,100,100,10,submitEvidence,/orderer3.example.com,0.26,0.64,138.0,199.0,51.9,5.65,0.0,97.2,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,4,SUBMIT,Raft,100,100,10,submitEvidence,/orderer6.example.com,0.21,0.43,135.0,182.0,51.2,4.99,0.0,97.2,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,4,SUBMIT,Raft,100,100,10,submitEvidence,/couchdb0,5.09,8.25,73.0,80.2,14.8,6.62,0.0,20.8,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,couchdb
Raft_b100_tps100_ord10,4,SUBMIT,Raft,100,100,10,submitEvidence,/orderer9.example.com,0.22,0.34,137.0,192.0,51.4,5.18,0.0,97.2,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,4,SUBMIT,Raft,100,100,10,submitEvidence,/ca_org1,0.0,0.0,10.6,10.6,0.0,0.0,0.0,0.0,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,ca
Raft_b100_tps100_ord10,4,SUBMIT,Raft,100,100,10,submitEvidence,/ca_orderer,0.0,0.0,9.84,10.4,0.0,0.0,0.0,0.0,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,ca
Raft_b100_tps100_ord10,4,SUBMIT,Raft,100,100,10,submitEvidence,/ca_org2,0.0,0.0,10.1,10.4,0.0,0.0,0.0,0.0,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,ca
Raft_b100_tps100_ord10,4,SUBMIT,Raft,100,100,10,submitEvidence,ORDERERS_AGG,0.264,0.593,140.3,194.8,511.8,558.21,,972.0,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderers_agg
Raft_b100_tps100_ord10,4,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,1.95,3.34,72.7,73.9,18.8,20.5,0.0,0.0,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,chaincode
Raft_b100_tps100_ord10,4,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,77.5,77.5,0.00433,0.00433,0.0,0.0,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,chaincode
Raft_b100_tps100_ord10,4,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/peer0.org2.example.com,5.07,7.33,304.0,322.0,126.0,107.0,0.0,41.2,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,peer
Raft_b100_tps100_ord10,4,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/peer0.org1.example.com,1.21,2.83,294.0,306.0,46.5,7.38,0.0,41.2,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,peer
Raft_b100_tps100_ord10,4,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/couchdb1,4.99,7.97,59.1,63.3,8.26,8.97,0.0,16.7,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,couchdb
Raft_b100_tps100_ord10,4,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/orderer7.example.com,0.41,0.59,214.0,239.0,39.1,330.0,0.0,75.5,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,4,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/orderer4.example.com,0.2,0.37,180.0,194.0,40.8,4.36,0.0,75.5,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,4,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/orderer.example.com,0.17,0.25,182.0,191.0,40.5,4.07,0.0,75.5,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,4,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/orderer5.example.com,0.16,0.32,180.0,191.0,40.5,4.04,0.0,75.5,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,4,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/orderer10.example.com,0.15,0.26,183.0,194.0,40.5,40.5,0.0,75.5,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,4,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/orderer8.example.com,0.17,0.35,184.0,197.0,40.5,40.5,0.0,75.5,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,4,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/orderer2.example.com,0.18,0.32,176.0,186.0,40.7,4.27,0.0,75.5,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,4,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/orderer3.example.com,0.2,0.3,186.0,195.0,40.7,4.26,0.0,75.5,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,4,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/orderer6.example.com,0.16,0.26,182.0,191.0,40.7,4.23,0.0,75.5,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,4,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/couchdb0,4.18,7.28,58.6,62.6,7.21,9.87,0.0,16.7,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,couchdb
Raft_b100_tps100_ord10,4,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/orderer9.example.com,0.16,0.25,185.0,193.0,40.7,4.26,0.0,75.4,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,4,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/ca_org1,0.0,0.0,9.33,10.6,0.0,0.0,0.0,0.0,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,ca
Raft_b100_tps100_ord10,4,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/ca_orderer,0.0,0.0,8.62,8.62,0.0,0.0,0.0,0.0,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,ca
Raft_b100_tps100_ord10,4,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/ca_org2,0.0,0.0,9.24,10.1,0.0,0.0,0.0,0.0,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,ca
Raft_b100_tps100_ord10,4,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,ORDERERS_AGG,0.196,0.327,185.2,197.1,404.7,440.49,,754.9,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderers_agg
Raft_b100_tps100_ord10,5,SUBMIT,Raft,100,100,10,submitEvidence,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,49.8,49.8,0.00509,0.00461,0.0,0.0,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,chaincode
Raft_b100_tps100_ord10,5,SUBMIT,Raft,100,100,10,submitEvidence,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,2.15,3.35,75.1,78.3,31.3,23.1,0.0,0.0,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,chaincode
Raft_b100_tps100_ord10,5,SUBMIT,Raft,100,100,10,submitEvidence,/peer0.org1.example.com,5.44,7.63,260.0,327.0,155.0,146.0,0.0,49.3,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,peer
Raft_b100_tps100_ord10,5,SUBMIT,Raft,100,100,10,submitEvidence,/peer0.org2.example.com,1.36,3.13,243.0,306.0,51.1,12.9,0.0,49.3,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,peer
Raft_b100_tps100_ord10,5,SUBMIT,Raft,100,100,10,submitEvidence,/orderer2.example.com,0.26,0.62,141.0,200.0,51.7,51.6,0.0,97.2,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,5,SUBMIT,Raft,100,100,10,submitEvidence,/orderer5.example.com,0.26,0.54,141.0,194.0,51.8,51.8,0.0,97.2,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,5,SUBMIT,Raft,100,100,10,submitEvidence,/couchdb0,5.81,8.77,72.9,80.4,14.8,6.62,0.0,20.8,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,couchdb
Raft_b100_tps100_ord10,5,SUBMIT,Raft,100,100,10,submitEvidence,/orderer7.example.com,0.55,1.25,173.0,247.0,49.1,419.0,0.0,97.2,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,5,SUBMIT,Raft,100,100,10,submitEvidence,/orderer.example.com,0.19,0.37,140.0,185.0,51.1,4.94,0.0,97.2,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,5,SUBMIT,Raft,100,100,10,submitEvidence,/couchdb1,3.82,6.71,70.6,76.3,12.7,4.55,0.0,20.8,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,couchdb
Raft_b100_tps100_ord10,5,SUBMIT,Raft,100,100,10,submitEvidence,/orderer8.example.com,0.26,0.5,135.0,184.0,51.3,5.04,0.0,97.2,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,5,SUBMIT,Raft,100,100,10,submitEvidence,/orderer3.example.com,0.23,0.4,140.0,190.0,51.6,5.31,0.0,97.2,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,5,SUBMIT,Raft,100,100,10,submitEvidence,/orderer9.example.com,0.21,0.45,132.0,184.0,51.4,5.14,0.0,97.2,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,5,SUBMIT,Raft,100,100,10,submitEvidence,/orderer10.example.com,0.23,0.44,134.0,181.0,51.2,4.95,0.0,97.2,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,5,SUBMIT,Raft,100,100,10,submitEvidence,/orderer4.example.com,0.21,0.41,137.0,192.0,51.6,5.4,0.0,97.2,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,5,SUBMIT,Raft,100,100,10,submitEvidence,/orderer6.example.com,0.24,0.41,134.0,186.0,51.2,5.02,0.0,97.2,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,5,SUBMIT,Raft,100,100,10,submitEvidence,/ca_org2,0.0,0.02,11.0,11.1,0.00024,0.0,0.0,0.0,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,ca
Raft_b100_tps100_ord10,5,SUBMIT,Raft,100,100,10,submitEvidence,/ca_org1,0.0,0.0,10.9,10.9,0.00024,0.0,0.0,0.0,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,ca
Raft_b100_tps100_ord10,5,SUBMIT,Raft,100,100,10,submitEvidence,/ca_orderer,0.0,0.0,8.88,8.88,0.000307,0.0,0.0,0.0,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,ca
Raft_b100_tps100_ord10,5,SUBMIT,Raft,100,100,10,submitEvidence,ORDERERS_AGG,0.264,0.539,140.7,194.3,512.0,558.2,,972.0,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderers_agg
Raft_b100_tps100_ord10,5,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,1.97,4.45,71.6,72.6,18.8,20.5,0.0,0.0,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,chaincode
Raft_b100_tps100_ord10,5,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,78.1,78.1,0.00467,0.00437,0.0,0.0,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,chaincode
Raft_b100_tps100_ord10,5,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/peer0.org1.example.com,1.63,2.72,279.0,293.0,46.5,7.39,0.0,41.2,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,peer
Raft_b100_tps100_ord10,5,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/peer0.org2.example.com,5.3,7.27,308.0,327.0,126.0,107.0,0.0,41.2,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,peer
Raft_b100_tps100_ord10,5,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/orderer2.example.com,0.24,0.49,190.0,201.0,40.7,40.7,0.0,76.7,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,5,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/orderer5.example.com,0.25,0.43,195.0,204.0,40.6,40.5,0.0,76.7,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,5,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/couchdb0,3.56,7.05,57.3,61.4,7.2,9.87,0.0,16.6,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,couchdb
Raft_b100_tps100_ord10,5,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/orderer7.example.com,0.51,1.03,219.0,231.0,39.1,330.0,0.0,76.7,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,5,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/orderer.example.com,0.2,0.43,185.0,194.0,40.5,4.08,0.0,76.7,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,5,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/couchdb1,4.3,7.64,57.9,62.2,8.26,8.96,0.0,16.6,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,couchdb
Raft_b100_tps100_ord10,5,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/orderer8.example.com,0.22,0.52,183.0,197.0,40.9,4.52,0.0,76.7,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,5,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/orderer3.example.com,0.23,0.44,175.0,189.0,40.7,4.27,0.0,76.7,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,5,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/orderer9.example.com,0.22,0.51,176.0,186.0,40.6,4.13,0.0,76.7,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,5,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/orderer10.example.com,0.21,0.38,192.0,202.0,40.6,4.19,0.0,76.7,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,5,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/orderer4.example.com,0.24,0.56,185.0,190.0,40.9,4.45,0.0,76.7,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,5,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/orderer6.example.com,0.22,0.44,183.0,202.0,40.3,3.84,0.0,76.7,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderer
Raft_b100_tps100_ord10,5,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/ca_org2,0.0,0.0,9.39,9.39,0.00036,0.0,0.0,0.0,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,ca
Raft_b100_tps100_ord10,5,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/ca_org1,0.0,0.0,9.39,9.39,0.00036,0.0,0.0,0.0,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,ca
Raft_b100_tps100_ord10,5,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,/ca_orderer,0.0,0.02,8.5,8.5,0.00036,0.0,0.0,0.0,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,ca
Raft_b100_tps100_ord10,5,RETRIEVE,Raft,100,100,10,retrieveEvidenceAndLog,ORDERERS_AGG,0.254,0.523,188.3,199.6,404.9,440.68,,767.0,Raft_b100_tps100_ord10_resource_metrics.csv,Raft_b100_tps100_ord10,orderers_agg
