scenario,rep,phase,consensus,batch,tps,round_label,container,cpu_avg,cpu_max,mem_avg_mb,mem_max_mb,traffic_in_mb,traffic_out_mb,disc_read_b,disc_write_mb,SourceFile,role
Raft_b100_tps100,5,SUBMIT,Raft,100,100,submitEvidence,/ca_org2,0.0,0.0,11.0,11.0,0.00036,0.0,0.0,0.0,Raft_b100_tps100_resource_metrics.csv,ca
Raft_b100_tps100,5,SUBMIT,Raft,100,100,submitEvidence,/ca_orderer,0.0,0.0,9.65,10.3,0.00036,0.0,0.0,0.0,Raft_b100_tps100_resource_metrics.csv,ca
Raft_b100_tps100,5,SUBMIT,Raft,100,100,submitEvidence,ORDERERS_AGG,0.416,0.612,107.53,143.06,225.50036,271.8,,380.8,Raft_b100_tps100_resource_metrics.csv,orderers_agg
Raft_b100_tps100,5,RETRIEVE,Raft,100,100,retrieveEvidenceAndLog,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,2.0,3.02,72.3,73.3,18.9,20.5,0.0,0.0,Raft_b100_tps100_resource_metrics.csv,chaincode
Raft_b100_tps100,5,RETRIEVE,Raft,100,100,retrieveEvidenceAndLog,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,74.2,74.2,0.00515,0.00479,0.0,0.0,Raft_b100_tps100_resource_metrics.csv,chaincode
Raft_b100_tps100,5,RETRIEVE,Raft,100,100,retrieveEvidenceAndLog,/peer0.org2.example.com,5.0,6.42,251.0,258.0,126.0,107.0,0.0,41.7,Raft_b100_tps100_resource_metrics.csv,peer
Raft_b100_tps100,5,RETRIEVE,Raft,100,100,retrieveEvidenceAndLog,/peer0.org1.example.com,1.28,1.99,247.0,251.0,46.6,7.45,0.0,41.7,Raft_b100_tps100_resource_metrics.csv,peer
Raft_b100_tps100,5,RETRIEVE,Raft,100,100,retrieveEvidenceAndLog,/couchdb0,2.9,4.31,53.2,54.9,7.24,9.94,0.0,19.9,Raft_b100_tps100_resource_metrics.csv,couchdb
Raft_b100_tps100,5,RETRIEVE,Raft,100,100,retrieveEvidenceAndLog,/orderer3.example.com,0.38,0.55,178.0,182.0,46.4,10.0,0.0,74.6,Raft_b100_tps100_resource_metrics.csv,orderer
Raft_b100_tps100,5,RETRIEVE,Raft,100,100,retrieveEvidenceAndLog,/orderer4.example.com,0.46,0.71,180.0,189.0,46.8,46.9,0.0,74.6,Raft_b100_tps100_resource_metrics.csv,orderer
Raft_b100_tps100,5,RETRIEVE,Raft,100,100,retrieveEvidenceAndLog,/couchdb1,3.74,5.84,53.0,53.8,8.31,9.03,0.0,19.9,Raft_b100_tps100_resource_metrics.csv,couchdb
Raft_b100_tps100,5,RETRIEVE,Raft,100,100,retrieveEvidenceAndLog,/orderer.example.com,0.63,0.95,179.0,187.0,38.7,111.0,0.0,74.6,Raft_b100_tps100_resource_metrics.csv,orderer
Raft_b100_tps100,5,RETRIEVE,Raft,100,100,retrieveEvidenceAndLog,/orderer2.example.com,0.47,0.68,174.0,182.0,47.0,47.0,0.0,74.6,Raft_b100_tps100_resource_metrics.csv,orderer
Raft_b100_tps100,5,RETRIEVE,Raft,100,100,retrieveEvidenceAndLog,/ca_org1,0.0,0.0,9.52,10.3,0.000427,0.0,0.0,0.0,Raft_b100_tps100_resource_metrics.csv,ca
Raft_b100_tps100,5,RETRIEVE,Raft,100,100,retrieveEvidenceAndLog,/ca_org2,0.0,0.0,9.79,11.0,0.000427,0.0,0.0,0.0,Raft_b100_tps100_resource_metrics.csv,ca
Raft_b100_tps100,5,RETRIEVE,Raft,100,100,retrieveEvidenceAndLog,/ca_orderer,0.0,0.0,8.73,9.27,0.00036,0.0,0.0,0.0,Raft_b100_tps100_resource_metrics.csv,ca
Raft_b100_tps100,5,RETRIEVE,Raft,100,100,retrieveEvidenceAndLog,ORDERERS_AGG,0.388,0.578,143.946,149.854,178.90036,214.9,,298.4,Raft_b100_tps100_resource_metrics.csv,orderers_agg
Raft_b100_tps150,1,SUBMIT,Raft,100,150,submitEvidence,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,50.4,50.4,0.00574,0.00479,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,chaincode
Raft_b100_tps150,1,SUBMIT,Raft,100,150,submitEvidence,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,3.73,7.7,77.9,81.3,46.0,34.5,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,chaincode
Raft_b100_tps150,1,SUBMIT,Raft,100,150,submitEvidence,/peer0.org1.example.com,8.05,11.09,233.0,264.0,230.0,216.0,0.0,74.7,Raft_b100_tps150_resource_metrics.csv,peer
Raft_b100_tps150,1,SUBMIT,Raft,100,150,submitEvidence,/peer0.org2.example.com,1.56,2.63,218.0,252.0,76.5,19.4,0.0,74.7,Raft_b100_tps150_resource_metrics.csv,peer
Raft_b100_tps150,1,SUBMIT,Raft,100,150,submitEvidence,/orderer2.example.com,0.69,1.12,141.0,174.0,88.1,18.9,0.0,143.0,Raft_b100_tps150_resource_metrics.csv,orderer
Raft_b100_tps150,1,SUBMIT,Raft,100,150,submitEvidence,/couchdb0,7.36,10.8,67.1,71.1,22.0,10.1,0.0,37.9,Raft_b100_tps150_resource_metrics.csv,couchdb
Raft_b100_tps150,1,SUBMIT,Raft,100,150,submitEvidence,/orderer4.example.com,0.74,1.18,144.0,181.0,88.0,88.1,0.0,143.0,Raft_b100_tps150_resource_metrics.csv,orderer
Raft_b100_tps150,1,SUBMIT,Raft,100,150,submitEvidence,/orderer.example.com,1.04,1.52,147.0,182.0,72.3,211.0,0.0,143.0,Raft_b100_tps150_resource_metrics.csv,orderer
Raft_b100_tps150,1,SUBMIT,Raft,100,150,submitEvidence,/couchdb1,3.88,7.67,64.6,67.8,19.2,6.94,0.0,37.9,Raft_b100_tps150_resource_metrics.csv,couchdb
Raft_b100_tps150,1,SUBMIT,Raft,100,150,submitEvidence,/orderer3.example.com,0.9,1.48,144.0,182.0,88.2,88.4,0.0,143.0,Raft_b100_tps150_resource_metrics.csv,orderer
Raft_b100_tps150,1,SUBMIT,Raft,100,150,submitEvidence,/ca_org2,0.0,0.0,11.0,11.2,0.000721,0.0,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,ca
Raft_b100_tps150,1,SUBMIT,Raft,100,150,submitEvidence,/ca_orderer,0.0,0.0,10.6,10.6,0.000721,0.0,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,ca
Raft_b100_tps150,1,SUBMIT,Raft,100,150,submitEvidence,/ca_org1,0.0,0.0,10.7,10.7,0.000721,0.0,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,ca
Raft_b100_tps150,1,SUBMIT,Raft,100,150,submitEvidence,ORDERERS_AGG,0.674,1.06,117.32,145.92,336.600721,406.4,,572.0,Raft_b100_tps150_resource_metrics.csv,orderers_agg
Raft_b100_tps150,1,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,3.29,6.17,72.4,73.0,27.7,30.6,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,chaincode
Raft_b100_tps150,1,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,77.2,77.2,0.00485,0.00454,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,chaincode
Raft_b100_tps150,1,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/peer0.org1.example.com,1.57,2.78,252.0,260.0,69.8,11.1,0.0,59.6,Raft_b100_tps150_resource_metrics.csv,peer
Raft_b100_tps150,1,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/peer0.org2.example.com,7.97,11.82,258.0,270.0,189.0,159.0,0.0,59.6,Raft_b100_tps150_resource_metrics.csv,peer
Raft_b100_tps150,1,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/orderer2.example.com,0.76,1.25,174.0,181.0,69.9,15.4,0.0,112.0,Raft_b100_tps150_resource_metrics.csv,orderer
Raft_b100_tps150,1,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/couchdb0,3.39,5.14,56.3,58.7,10.9,14.9,0.0,31.2,Raft_b100_tps150_resource_metrics.csv,couchdb
Raft_b100_tps150,1,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/orderer4.example.com,0.73,1.15,179.0,186.0,69.7,69.9,0.0,112.0,Raft_b100_tps150_resource_metrics.csv,orderer
Raft_b100_tps150,1,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/orderer.example.com,1.03,1.55,183.0,190.0,57.7,167.0,0.0,112.0,Raft_b100_tps150_resource_metrics.csv,orderer
Raft_b100_tps150,1,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/couchdb1,5.57,8.37,55.4,57.3,12.5,14.4,0.0,31.2,Raft_b100_tps150_resource_metrics.csv,couchdb
Raft_b100_tps150,1,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/orderer3.example.com,0.75,1.19,184.0,187.0,70.0,70.2,0.0,112.0,Raft_b100_tps150_resource_metrics.csv,orderer
Raft_b100_tps150,1,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/ca_org2,0.0,0.0,9.36,11.0,0.00024,0.0,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,ca
Raft_b100_tps150,1,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/ca_orderer,0.0,0.0,8.73,10.6,0.00024,0.0,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,ca
Raft_b100_tps150,1,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/ca_org1,0.0,0.01,9.27,10.7,0.00024,0.0,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,ca
Raft_b100_tps150,1,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,ORDERERS_AGG,0.654,1.028,145.746,150.92,267.30024,322.5,,448.0,Raft_b100_tps150_resource_metrics.csv,orderers_agg
Raft_b100_tps150,2,SUBMIT,Raft,100,150,submitEvidence,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,3.46,6.46,75.5,78.9,46.2,34.5,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,chaincode
Raft_b100_tps150,2,SUBMIT,Raft,100,150,submitEvidence,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,50.8,50.8,0.00484,0.00467,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,chaincode
Raft_b100_tps150,2,SUBMIT,Raft,100,150,submitEvidence,/peer0.org1.example.com,8.6,12.73,231.0,265.0,230.0,216.0,0.0,74.8,Raft_b100_tps150_resource_metrics.csv,peer
Raft_b100_tps150,2,SUBMIT,Raft,100,150,submitEvidence,/peer0.org2.example.com,1.42,2.8,218.0,256.0,76.6,19.5,0.0,74.8,Raft_b100_tps150_resource_metrics.csv,peer
Raft_b100_tps150,2,SUBMIT,Raft,100,150,submitEvidence,/orderer3.example.com,0.75,1.05,142.0,175.0,87.7,18.5,0.0,143.0,Raft_b100_tps150_resource_metrics.csv,orderer
Raft_b100_tps150,2,SUBMIT,Raft,100,150,submitEvidence,/orderer4.example.com,0.91,1.39,146.0,179.0,88.8,88.9,0.0,143.0,Raft_b100_tps150_resource_metrics.csv,orderer
Raft_b100_tps150,2,SUBMIT,Raft,100,150,submitEvidence,/couchdb0,6.98,11.76,65.7,71.3,22.0,10.0,0.0,38.0,Raft_b100_tps150_resource_metrics.csv,couchdb
Raft_b100_tps150,2,SUBMIT,Raft,100,150,submitEvidence,/orderer2.example.com,0.98,1.41,144.0,183.0,88.1,19.0,0.0,143.0,Raft_b100_tps150_resource_metrics.csv,orderer
Raft_b100_tps150,2,SUBMIT,Raft,100,150,submitEvidence,/couchdb1,3.36,7.38,64.0,67.4,19.1,6.94,0.0,38.0,Raft_b100_tps150_resource_metrics.csv,couchdb
Raft_b100_tps150,2,SUBMIT,Raft,100,150,submitEvidence,/orderer.example.com,1.18,1.63,152.0,190.0,72.7,280.0,0.0,143.0,Raft_b100_tps150_resource_metrics.csv,orderer
Raft_b100_tps150,2,SUBMIT,Raft,100,150,submitEvidence,/ca_org1,0.0,0.01,10.0,11.0,0.0,0.0,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,ca
Raft_b100_tps150,2,SUBMIT,Raft,100,150,submitEvidence,/ca_org2,0.0,0.0,10.2,11.1,0.0,0.0,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,ca
Raft_b100_tps150,2,SUBMIT,Raft,100,150,submitEvidence,/ca_orderer,0.0,0.0,9.68,9.99,0.0,0.0,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,ca
Raft_b100_tps150,2,SUBMIT,Raft,100,150,submitEvidence,ORDERERS_AGG,0.764,1.096,118.736,147.398,337.3,406.4,,572.0,Raft_b100_tps150_resource_metrics.csv,orderers_agg
Raft_b100_tps150,2,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,76.9,76.9,0.00475,0.00475,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,chaincode
Raft_b100_tps150,2,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,3.21,5.18,74.4,75.9,27.6,30.5,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,chaincode
Raft_b100_tps150,2,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/peer0.org1.example.com,1.39,2.69,251.0,264.0,69.9,11.1,0.0,59.6,Raft_b100_tps150_resource_metrics.csv,peer
Raft_b100_tps150,2,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/peer0.org2.example.com,7.24,9.78,262.0,282.0,189.0,159.0,0.0,59.6,Raft_b100_tps150_resource_metrics.csv,peer
Raft_b100_tps150,2,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/orderer3.example.com,0.78,1.23,175.0,181.0,69.9,15.4,0.0,112.0,Raft_b100_tps150_resource_metrics.csv,orderer
Raft_b100_tps150,2,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/orderer4.example.com,0.71,1.11,177.0,183.0,70.1,70.3,0.0,112.0,Raft_b100_tps150_resource_metrics.csv,orderer
Raft_b100_tps150,2,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/couchdb0,3.14,4.24,56.4,58.0,10.9,14.9,0.0,31.0,Raft_b100_tps150_resource_metrics.csv,couchdb
Raft_b100_tps150,2,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/orderer2.example.com,0.79,1.19,175.0,184.0,69.6,15.0,0.0,112.0,Raft_b100_tps150_resource_metrics.csv,orderer
Raft_b100_tps150,2,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/couchdb1,5.87,8.85,55.5,58.2,12.5,14.4,0.0,31.0,Raft_b100_tps150_resource_metrics.csv,couchdb
Raft_b100_tps150,2,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/orderer.example.com,1.03,1.38,179.0,184.0,57.9,222.0,0.0,112.0,Raft_b100_tps150_resource_metrics.csv,orderer
Raft_b100_tps150,2,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/ca_org1,0.0,0.0,9.18,9.43,6.68e-05,0.0,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,ca
Raft_b100_tps150,2,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/ca_org2,0.0,0.0,9.3,9.53,0.0,0.0,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,ca
Raft_b100_tps150,2,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/ca_orderer,0.0,0.0,8.77,9.49,0.0,0.0,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,ca
Raft_b100_tps150,2,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,ORDERERS_AGG,0.662,0.982,142.954,148.298,267.5,322.7,,448.0,Raft_b100_tps150_resource_metrics.csv,orderers_agg
Raft_b100_tps150,3,SUBMIT,Raft,100,150,submitEvidence,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,50.1,50.1,0.0057,0.00475,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,chaincode
Raft_b100_tps150,3,SUBMIT,Raft,100,150,submitEvidence,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,3.59,5.48,76.3,78.5,45.7,34.4,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,chaincode
Raft_b100_tps150,3,SUBMIT,Raft,100,150,submitEvidence,/peer0.org1.example.com,7.95,10.24,232.0,270.0,229.0,215.0,0.0,74.7,Raft_b100_tps150_resource_metrics.csv,peer
Raft_b100_tps150,3,SUBMIT,Raft,100,150,submitEvidence,/peer0.org2.example.com,1.74,2.99,220.0,258.0,76.6,19.5,0.0,74.7,Raft_b100_tps150_resource_metrics.csv,peer
Raft_b100_tps150,3,SUBMIT,Raft,100,150,submitEvidence,/orderer3.example.com,0.69,1.02,146.0,182.0,88.8,89.0,0.0,143.0,Raft_b100_tps150_resource_metrics.csv,orderer
Raft_b100_tps150,3,SUBMIT,Raft,100,150,submitEvidence,/orderer.example.com,1.15,1.87,149.0,187.0,72.1,211.0,0.0,143.0,Raft_b100_tps150_resource_metrics.csv,orderer
Raft_b100_tps150,3,SUBMIT,Raft,100,150,submitEvidence,/orderer4.example.com,0.82,1.18,147.0,188.0,88.4,88.5,0.0,143.0,Raft_b100_tps150_resource_metrics.csv,orderer
Raft_b100_tps150,3,SUBMIT,Raft,100,150,submitEvidence,/couchdb0,7.73,11.71,68.6,73.6,22.0,10.0,0.0,38.0,Raft_b100_tps150_resource_metrics.csv,couchdb
Raft_b100_tps150,3,SUBMIT,Raft,100,150,submitEvidence,/orderer2.example.com,0.75,1.26,140.0,174.0,87.3,18.1,0.0,143.0,Raft_b100_tps150_resource_metrics.csv,orderer
Raft_b100_tps150,3,SUBMIT,Raft,100,150,submitEvidence,/couchdb1,4.44,7.65,63.2,66.7,19.2,6.94,0.0,38.0,Raft_b100_tps150_resource_metrics.csv,couchdb
Raft_b100_tps150,3,SUBMIT,Raft,100,150,submitEvidence,/ca_org1,0.0,0.0,10.6,11.0,0.000788,0.0,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,ca
Raft_b100_tps150,3,SUBMIT,Raft,100,150,submitEvidence,/ca_orderer,0.0,0.0,10.3,10.3,0.000721,0.0,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,ca
Raft_b100_tps150,3,SUBMIT,Raft,100,150,submitEvidence,/ca_org2,0.0,0.0,11.0,11.0,0.000721,0.0,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,ca
Raft_b100_tps150,3,SUBMIT,Raft,100,150,submitEvidence,ORDERERS_AGG,0.682,1.066,118.46,148.26,336.600721,406.6,,572.0,Raft_b100_tps150_resource_metrics.csv,orderers_agg
Raft_b100_tps150,3,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,3.34,5.91,76.0,79.2,27.2,30.4,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,chaincode
Raft_b100_tps150,3,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,78.0,78.0,0.00488,0.00464,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,chaincode
Raft_b100_tps150,3,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/peer0.org1.example.com,1.45,2.72,255.0,271.0,69.8,11.1,0.0,59.6,Raft_b100_tps150_resource_metrics.csv,peer
Raft_b100_tps150,3,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/peer0.org2.example.com,7.56,9.91,262.0,272.0,188.0,158.0,0.0,59.6,Raft_b100_tps150_resource_metrics.csv,peer
Raft_b100_tps150,3,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/orderer3.example.com,0.75,1.04,181.0,192.0,70.1,70.2,0.0,112.0,Raft_b100_tps150_resource_metrics.csv,orderer
Raft_b100_tps150,3,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/orderer.example.com,1.03,1.61,184.0,192.0,57.5,167.0,0.0,112.0,Raft_b100_tps150_resource_metrics.csv,orderer
Raft_b100_tps150,3,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/orderer4.example.com,0.81,1.29,182.0,189.0,69.7,69.8,0.0,112.0,Raft_b100_tps150_resource_metrics.csv,orderer
Raft_b100_tps150,3,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/couchdb0,4.08,7.33,57.4,59.0,10.9,14.9,0.0,31.1,Raft_b100_tps150_resource_metrics.csv,couchdb
Raft_b100_tps150,3,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/orderer2.example.com,0.79,1.16,178.0,191.0,69.4,14.9,0.0,112.0,Raft_b100_tps150_resource_metrics.csv,orderer
Raft_b100_tps150,3,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/couchdb1,6.36,10.63,54.6,56.2,12.6,14.4,0.0,31.1,Raft_b100_tps150_resource_metrics.csv,couchdb
Raft_b100_tps150,3,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/ca_org1,0.0,0.0,9.38,10.4,0.00024,0.0,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,ca
Raft_b100_tps150,3,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/ca_orderer,0.0,0.0,8.88,10.3,0.000307,0.0,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,ca
Raft_b100_tps150,3,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/ca_org2,0.0,0.0,9.64,11.0,0.00024,0.0,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,ca
Raft_b100_tps150,3,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,ORDERERS_AGG,0.676,1.02,146.776,154.86,266.700307,321.9,,448.0,Raft_b100_tps150_resource_metrics.csv,orderers_agg
Raft_b100_tps150,4,SUBMIT,Raft,100,150,submitEvidence,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,4.07,9.01,76.2,78.8,45.9,34.5,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,chaincode
Raft_b100_tps150,4,SUBMIT,Raft,100,150,submitEvidence,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,50.9,50.9,0.00486,0.00468,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,chaincode
Raft_b100_tps150,4,SUBMIT,Raft,100,150,submitEvidence,/peer0.org1.example.com,7.81,11.51,231.0,265.0,230.0,215.0,0.0,74.7,Raft_b100_tps150_resource_metrics.csv,peer
Raft_b100_tps150,4,SUBMIT,Raft,100,150,submitEvidence,/peer0.org2.example.com,1.53,3.88,219.0,253.0,76.6,19.5,0.0,74.7,Raft_b100_tps150_resource_metrics.csv,peer
Raft_b100_tps150,4,SUBMIT,Raft,100,150,submitEvidence,/couchdb0,7.52,10.46,67.1,71.8,22.0,10.0,0.0,37.8,Raft_b100_tps150_resource_metrics.csv,couchdb
Raft_b100_tps150,4,SUBMIT,Raft,100,150,submitEvidence,/orderer4.example.com,0.79,1.27,143.0,182.0,88.1,88.3,0.0,143.0,Raft_b100_tps150_resource_metrics.csv,orderer
Raft_b100_tps150,4,SUBMIT,Raft,100,150,submitEvidence,/orderer.example.com,1.11,1.6,149.0,183.0,72.2,211.0,0.0,143.0,Raft_b100_tps150_resource_metrics.csv,orderer
Raft_b100_tps150,4,SUBMIT,Raft,100,150,submitEvidence,/orderer2.example.com,0.76,1.05,139.0,177.0,88.5,19.3,0.0,143.0,Raft_b100_tps150_resource_metrics.csv,orderer
Raft_b100_tps150,4,SUBMIT,Raft,100,150,submitEvidence,/orderer3.example.com,0.68,1.01,144.0,178.0,87.9,88.1,0.0,143.0,Raft_b100_tps150_resource_metrics.csv,orderer
Raft_b100_tps150,4,SUBMIT,Raft,100,150,submitEvidence,/couchdb1,4.27,7.36,66.4,71.3,19.2,6.94,0.0,37.8,Raft_b100_tps150_resource_metrics.csv,couchdb
Raft_b100_tps150,4,SUBMIT,Raft,100,150,submitEvidence,/ca_org1,0.0,0.01,9.92,10.7,0.0,0.0,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,ca
Raft_b100_tps150,4,SUBMIT,Raft,100,150,submitEvidence,/ca_orderer,0.0,0.0,10.3,10.3,0.0,0.0,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,ca
Raft_b100_tps150,4,SUBMIT,Raft,100,150,submitEvidence,/ca_org2,0.0,0.0,10.5,10.8,0.0,0.0,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,ca
Raft_b100_tps150,4,SUBMIT,Raft,100,150,submitEvidence,ORDERERS_AGG,0.668,0.986,117.06,146.06,336.7,406.7,,572.0,Raft_b100_tps150_resource_metrics.csv,orderers_agg
Raft_b100_tps150,4,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,77.7,77.7,0.00462,0.00468,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,chaincode
Raft_b100_tps150,4,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,3.29,4.72,75.2,77.2,27.5,30.6,0.0,0.0,Raft_b100_tps150_resource_metrics.csv,chaincode
Raft_b100_tps150,4,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/peer0.org1.example.com,1.33,3.16,254.0,261.0,69.9,11.1,0.0,59.6,Raft_b100_tps150_resource_metrics.csv,peer
Raft_b100_tps150,4,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/peer0.org2.example.com,7.84,10.75,261.0,271.0,189.0,159.0,0.0,59.6,Raft_b100_tps150_resource_metrics.csv,peer
Raft_b100_tps150,4,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/couchdb0,3.41,7.39,57.0,58.0,10.9,14.9,0.0,31.1,Raft_b100_tps150_resource_metrics.csv,couchdb
Raft_b100_tps150,4,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/orderer4.example.com,0.66,0.96,171.0,181.0,70.0,70.2,0.0,112.0,Raft_b100_tps150_resource_metrics.csv,orderer
Raft_b100_tps150,4,RETRIEVE,Raft,100,150,retrieveEvidenceAndLog,/orderer.example.com,0.97,1.52,182.0,191.0,57.6,167.0,0.0,112.0,Raft_b100_tps150_resource_metrics.csv,orderer
