scenario,consensus,batch,tps,round_label,phase,rep,role,role_count,cpu_avg_mean,cpu_max_peak,mem_avg_mb_mean,mem_max_mb_peak,traffic_in_mb_sum,traffic_out_mb_sum,disk_write_mb_sum,disk_read_b_sum,tx_duration_s,traffic_in_mbps,traffic_out_mbps,disk_write_mb_per_s
Raft_b300_tps100,Raft,300,100,retrieveEvidenceAndLog,RETRIEVE,5,peer,2,2.795,7.26,289.0,318.0,172.5,114.37,82.4,0.0,61.21304791029562,22.544213155703577,14.947140049958367,1.3461182348043297
Raft_b300_tps100,Raft,300,100,submitEvidence,SUBMIT,1,ca,3,0.0,0.0,9.626666666666667,11.2,0.0007869999999999999,0.0,0.0,0.0,61.150712830957225,0.00010295873438801,0.0,0.0
Raft_b300_tps100,Raft,300,100,submitEvidence,SUBMIT,1,chaincode,2,0.925,3.06,63.05,78.3,31.30497,23.20449,0.0,0.0,61.150712830957225,4.095451196003331,3.035711464446295,0.0
Raft_b300_tps100,Raft,300,100,submitEvidence,SUBMIT,1,couchdb,2,2.45,6.91,72.85,80.8,27.5,11.17,41.6,0.0,61.150712830957225,3.59766860949209,1.4613075770191508,0.6802864279766861
Raft_b300_tps100,Raft,300,100,submitEvidence,SUBMIT,1,orderer,4,0.40750000000000003,0.74,137.0,194.0,225.0,271.09999999999997,388.8,0.0,61.150712830957225,29.43547044129892,35.46647127393838,6.358061615320567
Raft_b300_tps100,Raft,300,100,submitEvidence,SUBMIT,1,peer,2,2.88,7.13,248.5,316.0,205.0,157.9,98.6,0.0,61.150712830957225,26.818984179850126,20.65715903413822,1.6124096586178185
Raft_b300_tps100,Raft,300,100,submitEvidence,SUBMIT,2,ca,3,0.0,0.0,10.326666666666666,11.2,0.0,0.0,0.0,0.0,61.21304791029562,0.0,0.0,0.0
Raft_b300_tps100,Raft,300,100,submitEvidence,SUBMIT,2,chaincode,2,1.095,3.45,61.900000000000006,74.1,31.4047,23.20453,0.0,0.0,61.21304791029562,4.104314497918401,3.0326253362198163,0.0
Raft_b300_tps100,Raft,300,100,submitEvidence,SUBMIT,2,couchdb,2,2.29,9.22,70.95,78.4,27.4,11.17,41.6,0.0,61.21304791029562,3.580935886761032,1.4598194837635303,0.6795936719400499
Raft_b300_tps100,Raft,300,100,submitEvidence,SUBMIT,2,orderer,4,0.3925,0.77,137.25,202.0,225.5,271.5,388.4,0.0,61.21304791029562,29.47084096586178,35.482631140716066,6.345052456286427
Raft_b300_tps100,Raft,300,100,submitEvidence,SUBMIT,2,peer,2,2.4250000000000003,7.19,245.5,318.0,206.0,157.9,98.6,0.0,61.21304791029562,26.922364696086593,20.636123230641132,1.6107676935886759
Raft_b300_tps100,Raft,300,100,submitEvidence,SUBMIT,3,ca,3,0.0,0.0,9.77,10.7,0.00072,0.0,0.0,0.0,61.21304791029562,9.409758534554538e-05,0.0,0.0
Raft_b300_tps100,Raft,300,100,submitEvidence,SUBMIT,3,chaincode,2,1.165,4.44,61.45,73.9,31.404899999999998,23.20449,0.0,0.0,61.21304791029562,4.104340636136552,3.0326201085761864,0.0
Raft_b300_tps100,Raft,300,100,submitEvidence,SUBMIT,3,couchdb,2,2.155,8.33,72.5,81.9,27.4,11.17,41.6,0.0,61.21304791029562,3.580935886761032,1.4598194837635303,0.6795936719400499
Raft_b300_tps100,Raft,300,100,submitEvidence,SUBMIT,3,orderer,4,0.36,0.82,138.75,195.0,225.0,272.0,388.4,0.0,61.21304791029562,29.40549542048293,35.54797668609492,6.345052456286427
Raft_b300_tps100,Raft,300,100,submitEvidence,SUBMIT,3,peer,2,2.775,7.0,250.0,315.0,204.9,157.9,98.6,0.0,61.21304791029562,26.77860449625312,20.636123230641132,1.6107676935886759
Raft_b300_tps100,Raft,300,100,submitEvidence,SUBMIT,4,ca,3,0.0,0.0,10.566666666666668,11.1,0.0008539999999999999,0.0,0.0,0.0,61.21304791029562,0.00011161019150707742,0.0,0.0
Raft_b300_tps100,Raft,300,100,submitEvidence,SUBMIT,4,chaincode,2,1.0,3.37,62.9,78.1,31.30497,23.104490000000002,0.0,0.0,61.21304791029562,4.091280675437136,3.0195509995004164,0.0
Raft_b300_tps100,Raft,300,100,submitEvidence,SUBMIT,4,couchdb,2,3.17,9.83,71.6,79.9,27.5,11.17,41.6,0.0,61.21304791029562,3.5940049958368023,1.4598194837635303,0.6795936719400499
Raft_b300_tps100,Raft,300,100,submitEvidence,SUBMIT,4,orderer,4,0.445,0.76,137.75,196.0,224.7,271.2,388.4,0.0,61.21304791029562,29.366288093255616,35.44342381348876,6.345052456286427
Raft_b300_tps100,Raft,300,100,submitEvidence,SUBMIT,4,peer,2,2.755,5.89,246.0,336.0,204.9,157.9,98.6,0.0,61.21304791029562,26.77860449625312,20.636123230641132,1.6107676935886759
Raft_b300_tps100,Raft,300,100,submitEvidence,SUBMIT,5,ca,3,0.0,0.01,9.783333333333333,10.8,0.00072,0.0,0.0,0.0,61.09867751780265,9.427372627372627e-05,0.0,0.0
Raft_b300_tps100,Raft,300,100,submitEvidence,SUBMIT,5,chaincode,2,1.17,3.84,62.05,75.0,31.404899999999998,23.20449,0.0,0.0,61.09867751780265,4.112023536463536,3.038296859140859,0.0
Raft_b300_tps100,Raft,300,100,submitEvidence,SUBMIT,5,couchdb,2,1.665,7.02,71.8,80.1,27.5,11.17,41.6,0.0,61.09867751780265,3.6007326007326004,1.4625521145521145,0.6808658008658008
Raft_b300_tps100,Raft,300,100,submitEvidence,SUBMIT,5,orderer,4,0.4375,0.73,137.75,203.0,225.6,271.5,388.8,0.0,61.09867751780265,29.539100899100898,35.549050949050944,6.363476523476523
Raft_b300_tps100,Raft,300,100,submitEvidence,SUBMIT,5,peer,2,2.725,7.22,245.5,318.0,206.0,157.9,98.6,0.0,61.09867751780265,26.97276057276057,20.674751914751916,1.6137828837828836
Raft_b300_tps150,Raft,300,150,retrieveEvidenceAndLog,RETRIEVE,1,ca,3,0.0,0.02,9.01,10.5,0.0009600000000000001,0.0,0.0,0.0,62.14630779848171,0.0001235793448084398,0.0,0.0
Raft_b300_tps150,Raft,300,150,retrieveEvidenceAndLog,RETRIEVE,1,chaincode,2,1.8,5.47,78.55,80.3,27.605120000000003,30.5048,0.0,0.0,62.14630779848171,3.5535652530816217,3.926836664075514,0.0
Raft_b300_tps150,Raft,300,150,retrieveEvidenceAndLog,RETRIEVE,1,couchdb,2,5.074999999999999,13.25,66.6,72.5,23.1,29.200000000000003,48.4,0.0,62.14630779848171,2.973627984453082,3.7588717379233767,0.7788073292615214
Raft_b300_tps150,Raft,300,150,retrieveEvidenceAndLog,RETRIEVE,1,orderer,4,0.635,1.17,202.0,248.0,266.4,321.1,460.0,0.0,62.14630779848171,34.29326818434203,41.3347162687396,7.40188784008884
Raft_b300_tps150,Raft,300,150,retrieveEvidenceAndLog,RETRIEVE,1,peer,2,4.075,10.38,330.5,361.0,258.8,169.0,117.2,0.0,62.14630779848171,33.314931704608554,21.755113825652415,1.885872293170461
Raft_b300_tps150,Raft,300,150,retrieveEvidenceAndLog,RETRIEVE,2,ca,3,0.0,0.0,9.333333333333334,10.6,0.00108,0.0,0.0,0.0,62.18922651933701,0.00013893081621321488,0.0,0.0
Raft_b300_tps150,Raft,300,150,retrieveEvidenceAndLog,RETRIEVE,2,chaincode,2,1.735,6.91,78.15,80.8,27.50502,30.50466,0.0,0.0,62.18922651933701,3.5382359986674072,3.9241086223209334,0.0
Raft_b300_tps150,Raft,300,150,retrieveEvidenceAndLog,RETRIEVE,2,couchdb,2,2.06,10.9,66.05000000000001,72.9,23.200000000000003,29.200000000000003,48.4,0.0,62.18922651933701,2.9844397556912834,3.756277623542477,0.7782698500832871
Raft_b300_tps150,Raft,300,150,retrieveEvidenceAndLog,RETRIEVE,2,orderer,4,0.7275,1.44,199.5,226.0,266.6,320.9,460.0,0.0,62.18922651933701,34.29532926152138,41.28046196557468,7.3967795669072745
Raft_b300_tps150,Raft,300,150,retrieveEvidenceAndLog,RETRIEVE,2,peer,2,4.08,10.65,322.5,367.0,258.6,169.0,117.2,0.0,62.18922651933701,33.266212104386454,21.740099944475293,1.8845707940033316
Raft_b300_tps150,Raft,300,150,retrieveEvidenceAndLog,RETRIEVE,3,ca,3,0.0,0.0,9.176666666666668,10.9,0.00108,0.0,0.0,0.0,62.14630779848171,0.00013902676290949474,0.0,0.0
Raft_b300_tps150,Raft,300,150,retrieveEvidenceAndLog,RETRIEVE,3,chaincode,2,1.545,5.45,79.4,81.6,27.40524,30.50482,0.0,0.0,62.14630779848171,3.527835003664631,3.926839238645197,0.0
Raft_b300_tps150,Raft,300,150,retrieveEvidenceAndLog,RETRIEVE,3,couchdb,2,1.76,6.45,64.65,70.2,23.200000000000003,29.200000000000003,48.2,0.0,62.14630779848171,2.986500832870628,3.7588717379233767,0.775589117157135
Raft_b300_tps150,Raft,300,150,retrieveEvidenceAndLog,RETRIEVE,3,orderer,4,0.96,2.05,198.75,225.0,266.4,320.8,460.0,0.0,62.14630779848171,34.29326818434203,41.29609772348696,7.40188784008884
Raft_b300_tps150,Raft,300,150,retrieveEvidenceAndLog,RETRIEVE,3,peer,2,3.6950000000000003,10.56,329.5,393.0,258.6,169.0,117.2,0.0,62.14630779848171,33.289186007773466,21.755113825652415,1.885872293170461
Raft_b300_tps150,Raft,300,150,retrieveEvidenceAndLog,RETRIEVE,4,ca,3,0.0,0.0,8.969999999999999,9.67,0.00108,0.0,0.0,0.0,62.14630779848171,0.00013902676290949474,0.0,0.0
Raft_b300_tps150,Raft,300,150,retrieveEvidenceAndLog,RETRIEVE,4,chaincode,2,1.61,5.36,78.3,80.7,27.405019999999997,30.50472,0.0,0.0,62.14630779848171,3.527806683398112,3.9268263657967797,0.0
Raft_b300_tps150,Raft,300,150,retrieveEvidenceAndLog,RETRIEVE,4,couchdb,2,1.805,12.03,65.5,71.2,23.200000000000003,29.200000000000003,48.4,0.0,62.14630779848171,2.986500832870628,3.7588717379233767,0.7788073292615214
Raft_b300_tps150,Raft,300,150,retrieveEvidenceAndLog,RETRIEVE,4,orderer,4,0.8275,1.75,204.75,236.0,266.7,321.0,460.0,0.0,62.14630779848171,34.33188672959467,41.32184342032205,7.40188784008884
Raft_b300_tps150,Raft,300,150,retrieveEvidenceAndLog,RETRIEVE,4,peer,2,3.605,10.6,321.0,365.0,258.7,169.0,117.2,0.0,62.14630779848171,33.302058856191,21.755113825652415,1.885872293170461
Raft_b300_tps150,Raft,300,150,retrieveEvidenceAndLog,RETRIEVE,5,ca,3,0.0,0.0,9.12,10.2,0.00108,0.0,0.0,0.0,62.14630779848171,0.00013902676290949474,0.0,0.0
Raft_b300_tps150,Raft,300,150,retrieveEvidenceAndLog,RETRIEVE,5,chaincode,2,1.665,6.18,78.15,81.1,27.60509,30.50466,0.0,0.0,62.14630779848171,3.5535613912270962,3.9268186420877296,0.0
Raft_b300_tps150,Raft,300,150,retrieveEvidenceAndLog,RETRIEVE,5,couchdb,2,1.6,6.04,66.3,72.9,23.200000000000003,29.200000000000003,48.4,0.0,62.14630779848171,2.986500832870628,3.7588717379233767,0.7788073292615214
Raft_b300_tps150,Raft,300,150,retrieveEvidenceAndLog,RETRIEVE,5,orderer,4,0.7825,1.5,194.75,222.0,266.0,320.59999999999997,460.0,0.0,62.14630779848171,34.24177679067185,41.27035202665186,7.40188784008884
Raft_b300_tps150,Raft,300,150,retrieveEvidenceAndLog,RETRIEVE,5,peer,2,3.79,10.32,318.0,356.0,258.6,169.0,117.2,0.0,62.14630779848171,33.289186007773466,21.755113825652415,1.885872293170461
Raft_b300_tps150,Raft,300,150,submitEvidence,SUBMIT,1,ca,3,0.0,0.0,9.873333333333333,10.5,0.001214,0.0,0.0,0.0,62.110344827586204,0.00015636686653342218,0.0,0.0
Raft_b300_tps150,Raft,300,150,submitEvidence,SUBMIT,1,chaincode,2,1.785,6.72,64.0,81.1,46.20528,34.50475,0.0,0.0,62.110344827586204,5.95137961359094,4.4443160115478575,0.0
Raft_b300_tps150,Raft,300,150,submitEvidence,SUBMIT,1,couchdb,2,1.8199999999999998,14.87,81.85,93.6,40.8,16.7,60.0,0.0,62.110344827586204,5.255163224516989,2.1510104374861205,0.966022651565623
Raft_b300_tps150,Raft,300,150,submitEvidence,SUBMIT,1,orderer,4,0.8200000000000001,1.98,165.25,227.0,336.8,406.5,600.0,0.0,62.110344827586204,43.380857206306914,52.35842771485677,9.66022651565623
Raft_b300_tps150,Raft,300,150,submitEvidence,SUBMIT,1,peer,2,3.8550000000000004,9.6,305.5,381.0,306.4,235.3,147.6,0.0,62.110344827586204,39.46524539196091,30.307350655118814,2.376415722851432
Raft_b300_tps150,Raft,300,150,submitEvidence,SUBMIT,2,ca,3,0.0,0.0,10.333333333333334,10.9,0.002523,0.0,0.0,0.0,62.16011042097998,0.00032470984789608083,0.0,0.0
Raft_b300_tps150,Raft,300,150,submitEvidence,SUBMIT,2,chaincode,2,2.04,6.71,64.15,81.3,46.205760000000005,34.50475,0.0,0.0,62.16011042097998,5.94667669501499,4.440757877206617,0.0
Raft_b300_tps150,Raft,300,150,submitEvidence,SUBMIT,2,couchdb,2,2.73,9.01,84.2,93.9,41.0,16.7,60.0,0.0,62.16011042097998,5.276695903186411,2.1492883312978797,0.96524925058288
Raft_b300_tps150,Raft,300,150,submitEvidence,SUBMIT,2,orderer,4,0.975,1.8,168.25,226.0,337.2,406.8,600.0,0.0,62.16011042097998,43.397606306206285,52.355119351615414,9.6524925058288
Raft_b300_tps150,Raft,300,150,submitEvidence,SUBMIT,2,peer,2,3.81,10.02,309.0,382.0,306.4,235.4,147.6,0.0,62.16011042097998,39.433649383812586,30.295956478294663,2.374513156433885
Raft_b300_tps150,Raft,300,150,submitEvidence,SUBMIT,3,ca,3,0.0,0.0,10.146666666666667,11.4,0.002523,0.0,0.0,0.0,61.38377641445127,0.00032881652415324815,0.0,0.0
Raft_b300_tps150,Raft,300,150,submitEvidence,SUBMIT,3,chaincode,2,1.725,6.11,64.9,82.8,45.80554,34.40453,0.0,0.0,61.38377641445127,5.969725901610216,4.483859678845086,0.0
Raft_b300_tps150,Raft,300,150,submitEvidence,SUBMIT,3,couchdb,2,8.09,15.24,84.25,94.7,40.9,16.7,60.2,0.0,61.38377641445127,5.330398667406995,2.1764708495280396,0.9807151582454191
Raft_b300_tps150,Raft,300,150,submitEvidence,SUBMIT,3,orderer,4,0.525,1.91,163.25,227.0,336.3,405.7,592.0,0.0,61.38377641445127,43.829170460855075,52.87390560799555,9.644242087729038
Raft_b300_tps150,Raft,300,150,submitEvidence,SUBMIT,3,peer,2,5.305,10.05,303.0,386.0,305.4,234.3,147.6,0.0,61.38377641445127,39.8020477512493,30.535755691282617,2.404544142143253
Raft_b300_tps150,Raft,300,150,submitEvidence,SUBMIT,4,ca,3,0.0,0.0,9.99,10.9,0.00331,0.0,0.0,0.0,62.18922651933701,0.0004257972237645753,0.0,0.0
Raft_b300_tps150,Raft,300,150,submitEvidence,SUBMIT,4,chaincode,2,1.305,5.8,63.85,81.8,46.10606,34.50475,0.0,0.0,62.18922651933701,5.931067174236536,4.4386787784564135,0.0
Raft_b300_tps150,Raft,300,150,submitEvidence,SUBMIT,4,couchdb,2,3.275,11.35,82.30000000000001,93.4,40.9,16.69,60.0,0.0,62.18922651933701,5.261361465852304,2.1469956690727376,0.9647973348139923
Raft_b300_tps150,Raft,300,150,submitEvidence,SUBMIT,4,orderer,4,0.9299999999999999,1.62,164.25,233.0,336.7,406.6,600.0,0.0,62.18922651933701,43.31296835091616,52.30487951138257,9.647973348139923
Raft_b300_tps150,Raft,300,150,submitEvidence,SUBMIT,4,peer,2,4.28,10.6,302.5,376.0,306.4,234.3,147.6,0.0,62.18922651933701,39.41518711826763,30.14026873958912,2.373401443642421
Raft_b300_tps150,Raft,300,150,submitEvidence,SUBMIT,5,ca,3,0.0,0.0,10.25,11.1,0.0024029999999999998,0.0,0.0,0.0,62.14630779848171,0.00030933454747362576,0.0,0.0
Raft_b300_tps150,Raft,300,150,submitEvidence,SUBMIT,5,chaincode,2,1.95,5.95,64.4,81.5,46.10557,34.50464,0.0,0.0,62.14630779848171,5.935100138145475,4.441730004219878,0.0
Raft_b300_tps150,Raft,300,150,submitEvidence,SUBMIT,5,couchdb,2,2.775,11.4,83.45,93.7,40.9,16.69,59.8,0.0,62.14630779848171,5.264995002776236,2.1484784008883957,0.9622454192115492
Raft_b300_tps150,Raft,300,150,submitEvidence,SUBMIT,5,orderer,4,0.7949999999999999,1.59,163.75,224.0,336.5,405.90000000000003,600.0,0.0,62.14630779848171,43.31713492504165,52.250891726818445,9.654636313159356
Raft_b300_tps150,Raft,300,150,submitEvidence,SUBMIT,5,peer,2,4.140000000000001,10.19,299.5,372.0,306.4,234.3,147.6,0.0,62.14630779848171,39.442407551360354,30.161083842309832,2.3750405330372018
Raft_b300_tps200,Raft,300,200,retrieveEvidenceAndLog,RETRIEVE,1,ca,3,0.0,0.0,9.093333333333334,10.4,0.0,0.0,0.0,0.0,62.10553543714433,0.0,0.0,0.0
Raft_b300_tps200,Raft,300,200,retrieveEvidenceAndLog,RETRIEVE,1,chaincode,2,2.31,7.81,79.8,83.3,35.30453,40.204530000000005,0.0,0.0,62.10553543714433,4.547682231736776,5.178865905206165,0.0
Raft_b300_tps200,Raft,300,200,retrieveEvidenceAndLog,RETRIEVE,1,couchdb,2,7.08,14.76,70.2,77.0,31.0,39.5,66.8,0.0,62.10553543714433,3.9932028321532695,5.088113286130779,1.075588504789671
Raft_b300_tps200,Raft,300,200,retrieveEvidenceAndLog,RETRIEVE,1,orderer,4,1.03,2.07,199.25,234.0,354.6,428.09999999999997,620.0,0.0,62.10553543714433,45.67708788004998,55.14484298209079,9.983007080383175
Raft_b300_tps200,Raft,300,200,retrieveEvidenceAndLog,RETRIEVE,1,peer,2,6.07,14.5,334.0,392.0,342.8,222.5,160.4,0.0,62.10553543714433,44.157094543940026,28.660891295293627,2.582700541441066
Raft_b300_tps200,Raft,300,200,retrieveEvidenceAndLog,RETRIEVE,2,ca,3,0.0,0.0,9.353333333333333,10.6,0.00108,0.0,0.0,0.0,62.12732919254659,0.00013906923269182704,0.0,0.0
Raft_b300_tps200,Raft,300,200,retrieveEvidenceAndLog,RETRIEVE,2,chaincode,2,2.445,8.56,80.19999999999999,83.1,35.20508,40.20478,0.0,0.0,62.12732919254659,4.533280983754062,5.177081393651586,0.0
Raft_b300_tps200,Raft,300,200,retrieveEvidenceAndLog,RETRIEVE,2,couchdb,2,7.66,13.93,71.25,78.6,31.1,39.5,66.6,0.0,62.12732919254659,4.004678830292427,5.086328417895525,1.0719920019995
Raft_b300_tps200,Raft,300,200,retrieveEvidenceAndLog,RETRIEVE,2,orderer,4,0.98,2.3,200.75,236.0,354.9,428.0,620.0,0.0,62.12732919254659,45.69969507623094,55.11262184453886,9.979505123719068
Raft_b300_tps200,Raft,300,200,retrieveEvidenceAndLog,RETRIEVE,2,peer,2,5.965,14.58,333.0,375.0,341.8,222.6,160.4,0.0,62.12732919254659,44.0128367908023,28.663714071482126,2.5817945513621594
Raft_b300_tps200,Raft,300,200,retrieveEvidenceAndLog,RETRIEVE,3,ca,3,0.0,0.0,9.263333333333334,11.1,6.68e-05,0.0,0.0,0.0,62.423296931877275,8.560906364545152e-06,0.0,0.0
Raft_b300_tps200,Raft,300,200,retrieveEvidenceAndLog,RETRIEVE,3,chaincode,2,2.575,8.22,83.35,87.8,34.60458,39.904579999999996,0.0,0.0,62.423296931877275,4.434828879706764,5.114062468510496,0.0
Raft_b300_tps200,Raft,300,200,retrieveEvidenceAndLog,RETRIEVE,3,couchdb,2,8.68,14.9,72.0,78.8,31.1,39.599999999999994,66.8,0.0,62.423296931877275,3.9856914361879374,5.0750283238920355,1.0701132955681438
Raft_b300_tps200,Raft,300,200,retrieveEvidenceAndLog,RETRIEVE,3,orderer,4,1.095,2.5,198.25,228.0,353.7,426.4,620.0,0.0,62.423296931877275,45.32923025658114,54.64626457847384,9.932189270243253
Raft_b300_tps200,Raft,300,200,retrieveEvidenceAndLog,RETRIEVE,3,peer,2,6.300000000000001,15.91,339.0,390.0,340.8,221.6,160.4,0.0,62.423296931877275,43.67600133288904,28.399653448850383,2.5695534821726094
Raft_b300_tps200,Raft,300,200,retrieveEvidenceAndLog,RETRIEVE,4,ca,3,0.0,0.0,9.103333333333333,10.4,0.00108,0.0,0.0,0.0,62.1139896373057,0.0001390990990990991,0.0,0.0
Raft_b300_tps200,Raft,300,200,retrieveEvidenceAndLog,RETRIEVE,4,chaincode,2,2.71,9.99,82.8,87.3,34.40508,39.80479,0.0,0.0,62.1139896373057,4.431218178178178,5.126676322989656,0.0
Raft_b300_tps200,Raft,300,200,retrieveEvidenceAndLog,RETRIEVE,4,couchdb,2,7.665,17.16,70.19999999999999,77.0,31.1,39.599999999999994,66.8,0.0,62.1139896373057,4.005538872205539,5.100300300300299,1.075442108775442
Raft_b300_tps200,Raft,300,200,retrieveEvidenceAndLog,RETRIEVE,4,orderer,4,1.1225,2.63,200.0,228.0,353.3,426.3,620.0,0.0,62.1139896373057,45.50343677010344,54.90550550550551,9.981648314981648
Raft_b300_tps200,Raft,300,200,retrieveEvidenceAndLog,RETRIEVE,4,peer,2,6.415,15.34,342.0,400.0,340.7,220.6,160.2,0.0,62.1139896373057,43.880613947280615,28.41227894561228,2.5791291291291287
Raft_b300_tps200,Raft,300,200,retrieveEvidenceAndLog,RETRIEVE,5,ca,3,0.0,0.0,9.27,10.8,6.68e-05,0.0,0.0,0.0,62.93130571578396,8.491799016748604e-06,0.0,0.0
Raft_b300_tps200,Raft,300,200,retrieveEvidenceAndLog,RETRIEVE,5,chaincode,2,2.44,8.13,67.15,85.2,33.60468,39.60475,0.0,0.0,62.93130571578396,4.271918990750771,5.034664327972669,0.0
Raft_b300_tps200,Raft,300,200,retrieveEvidenceAndLog,RETRIEVE,5,couchdb,2,7.92,18.57,69.95,77.1,31.4,39.8,67.6,0.0,62.93130571578396,3.9916540288309306,5.05948504291309,1.074187151070744
Raft_b300_tps200,Raft,300,200,retrieveEvidenceAndLog,RETRIEVE,5,orderer,4,1.0925,2.36,204.5,232.0,353.3,426.0,612.0,0.0,62.93130571578396,44.912463961336556,54.154287142738106,9.724889592533955
Raft_b300_tps200,Raft,300,200,retrieveEvidenceAndLog,RETRIEVE,5,peer,2,5.67,14.51,345.5,418.0,339.7,219.6,160.4,0.0,62.93130571578396,43.183594700441624,27.916153653862175,2.548810932422298
Raft_b300_tps200,Raft,300,200,submitEvidence,SUBMIT,1,ca,3,0.0,0.0,10.083333333333334,11.1,0.0,0.0,0.0,0.0,62.293720809548525,0.0,0.0,0.0
Raft_b300_tps200,Raft,300,200,submitEvidence,SUBMIT,1,chaincode,2,2.61,8.48,64.75,82.0,59.80489,45.50472,0.0,0.0,62.293720809548525,7.680374743752083,5.843891732089303,0.0
Raft_b300_tps200,Raft,300,200,submitEvidence,SUBMIT,1,couchdb,2,7.9,17.13,87.85,99.0,54.599999999999994,22.27,82.2,0.0,62.293720809548525,7.011942685771408,2.859999333555481,1.3195551482839054
Raft_b300_tps200,Raft,300,200,submitEvidence,SUBMIT,1,orderer,4,0.9475,2.09,174.5,227.0,446.9,539.9,796.0,0.0,62.293720809548525,57.39262245918027,69.33604131956014,12.778173942019325
Raft_b300_tps200,Raft,300,200,submitEvidence,SUBMIT,1,peer,2,6.1850000000000005,14.6,322.0,383.0,405.0,309.7,200.0,0.0,62.293720809548525,52.01166277907364,39.772869043652115,3.2105964678440517
Raft_b300_tps200,Raft,300,200,submitEvidence,SUBMIT,2,ca,3,0.0,0.0,10.466666666666667,10.9,0.00108,0.0,0.0,0.0,62.694924123495554,0.000137810199482514,0.0,0.0
Raft_b300_tps200,Raft,300,200,submitEvidence,SUBMIT,2,chaincode,2,2.7,9.39,65.15,83.1,59.00528,45.10468,0.0,0.0,62.694924123495554,7.529193895668141,5.755449026291629,0.0
Raft_b300_tps200,Raft,300,200,submitEvidence,SUBMIT,2,couchdb,2,8.870000000000001,18.01,88.25,101.0,54.5,22.25,82.2,0.0,62.694924123495554,6.954310992404641,2.839145313412904,1.311110925632251
Raft_b300_tps200,Raft,300,200,submitEvidence,SUBMIT,2,orderer,4,0.9625,2.21,178.25,236.0,446.5,538.7,792.0,0.0,62.694924123495554,56.9743093230949,68.73921709373175,12.632601619230448
Raft_b300_tps200,Raft,300,200,submitEvidence,SUBMIT,2,peer,2,5.825,14.48,321.0,399.0,404.0,307.6,200.0,0.0,62.694924123495554,51.55122276938486,39.25038644520491,3.1900509139470827
Raft_b300_tps200,Raft,300,200,submitEvidence,SUBMIT,3,ca,3,0.0,0.0,10.263333333333334,11.2,0.0,0.0,0.0,0.0,62.32170744403957,0.0,0.0,0.0
Raft_b300_tps200,Raft,300,200,submitEvidence,SUBMIT,3,chaincode,2,2.58,10.27,67.1,87.8,58.70492,44.90475,0.0,0.0,62.32170744403957,7.535726783828934,5.764251570330772,0.0
Raft_b300_tps200,Raft,300,200,submitEvidence,SUBMIT,3,couchdb,2,8.24,15.78,86.65,102.0,54.5,22.34,82.2,0.0,62.32170744403957,6.995957233544938,2.8677006348145673,1.318962579351821
Raft_b300_tps200,Raft,300,200,submitEvidence,SUBMIT,3,orderer,4,1.105,2.46,175.0,251.0,446.4,538.6,792.0,0.0,62.32170744403957,57.302666221182754,69.13802873371199,12.708252589375208
Raft_b300_tps200,Raft,300,200,submitEvidence,SUBMIT,3,peer,2,6.165,14.6,322.0,401.0,402.0,306.5,200.0,0.0,62.32170744403957,51.60320748412963,39.34423655195456,3.2091546942866684
Raft_b300_tps200,Raft,300,200,submitEvidence,SUBMIT,4,ca,3,0.0,0.0,9.83,10.7,0.0027630000000000003,0.0,0.0,0.0,62.30088495575222,0.0003547943181818182,0.0,0.0
Raft_b300_tps200,Raft,300,200,submitEvidence,SUBMIT,4,chaincode,2,2.64,7.99,65.7,87.3,58.20602,44.804869999999994,0.0,0.0,62.30088495575222,7.474182113636363,5.753352624999999,0.0
Raft_b300_tps200,Raft,300,200,submitEvidence,SUBMIT,4,couchdb,2,9.1,18.71,87.7,102.0,54.5,22.439999999999998,82.2,0.0,62.30088495575222,6.998295454545454,2.8814999999999995,1.319403409090909
Raft_b300_tps200,Raft,300,200,submitEvidence,SUBMIT,4,orderer,4,1.0125,2.07,174.25,227.0,445.4,539.1,792.0,0.0,62.30088495575222,57.193409090909086,69.2253409090909,12.712499999999999
Raft_b300_tps200,Raft,300,200,submitEvidence,SUBMIT,4,peer,2,6.275,13.45,325.0,418.0,402.0,306.5,200.0,0.0,62.30088495575222,51.62045454545454,39.35738636363636,3.2102272727272725
Raft_b300_tps200,Raft,300,200,submitEvidence,SUBMIT,5,ca,3,0.0,0.0,10.306666666666667,10.8,6.68e-05,0.0,0.0,0.0,63.17008952080042,8.459699899966655e-06,0.0,0.0
Raft_b300_tps200,Raft,300,200,submitEvidence,SUBMIT,5,chaincode,2,2.505,10.09,67.19999999999999,94.5,57.804919999999996,44.60475,0.0,0.0,63.17008952080042,7.320543053017673,5.648844298099367,0.0
Raft_b300_tps200,Raft,300,200,submitEvidence,SUBMIT,5,couchdb,2,8.895,18.25,88.6,101.0,54.9,22.66,83.0,0.0,63.17008952080042,6.952657552517506,2.8697125708569526,1.31391297099033
