scenario,rep,scope,phase,mode,consensus,batch,tps,k_fault,fault_profile,fault_nodes,round_label,container,cpu_avg,cpu_max,mem_avg_mb,mem_max_mb,traffic_in_mb,traffic_out_mb,disc_read_b,disc_write_mb,SourceFile,SourceFolder,role
Raft_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,couchdb1,21.61,49.23,55.97054,58.237911,11.0,12.24,0.0,25.3,Raft_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_limited-impact,couchdb
Raft_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.001667,0.04,78.527857,78.527857,0.0,0.0,0.0,0.0,Raft_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_limited-impact,chaincode
Raft_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,13.558,25.52,71.506941,75.791073,24.686,26.8864,0.0,0.0,Raft_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_limited-impact,chaincode
Raft_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer.example.com,1.639667,4.46,180.882855,189.477683,55.0,6.86,0.0,98.0,Raft_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_limited-impact,orderer
Raft_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer10.example.com,0.485667,2.41,87.314924,182.557082,17.8,1.88,0.0,32.0,Raft_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_limited-impact,orderer
Raft_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer2.example.com,1.832333,4.45,176.069891,185.597952,54.6,7.38,0.0,98.0,Raft_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_limited-impact,orderer
Raft_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer3.example.com,1.433667,2.87,183.119817,196.712858,54.9,6.78,0.0,98.0,Raft_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_limited-impact,orderer
Raft_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer4.example.com,1.553333,3.67,180.204776,191.050547,54.4,54.4,0.0,98.0,Raft_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_limited-impact,orderer
Raft_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer5.example.com,1.667333,4.25,171.774225,188.114534,54.9,7.06,0.0,98.0,Raft_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_limited-impact,orderer
Raft_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer6.example.com,1.78,4.75,183.808382,190.106829,54.7,38.49,0.0,98.0,Raft_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_limited-impact,orderer
Raft_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer7.example.com,3.652333,6.65,192.214467,203.109171,51.2,340.0,0.0,98.0,Raft_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_limited-impact,orderer
Raft_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer8.example.com,0.492667,2.39,84.805332,175.846195,18.1,17.9,0.0,32.0,Raft_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_limited-impact,orderer
Raft_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,orderer9.example.com,0.564,3.79,89.059055,184.654234,17.9,1.99,0.0,32.0,Raft_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_limited-impact,orderer
Raft_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,peer0.org1.example.com,6.329333,12.7,264.394943,281.857229,61.0,9.0,0.0,54.3,Raft_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_limited-impact,peer
Raft_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,peer0.org2.example.com,28.529333,52.79,262.82907,278.501786,165.9,141.3,0.0,54.3,Raft_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_limited-impact,peer
Raft_b100_tps100_k3_unsplit_limited-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,retrieveEvidenceAndLog,ORDERERS_AGG,1.5101,3.969,152.925372,188.722709,433.5,482.74,0.0,782.0,Raft_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_limited-impact,orderers_agg
Raft_b100_tps100_k3_unsplit_limited-impact,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,ca_orderer,0.006333,0.19,9.295347,9.314501,0.0022,0.0,0.0,0.0,Raft_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_limited-impact,ca
Raft_b100_tps100_k3_unsplit_limited-impact,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,ca_org1,0.0,0.0,10.616762,10.695475,0.0022,0.0,0.0,0.0,Raft_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_limited-impact,ca
Raft_b100_tps100_k3_unsplit_limited-impact,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,ca_org2,0.000667,0.02,9.914286,9.9405,0.0022,0.0,0.0,0.0,Raft_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_limited-impact,ca
Raft_b100_tps100_k3_unsplit_limited-impact,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,couchdb0,26.463667,48.66,63.17216,72.467087,19.367,8.767,0.0,30.82,Raft_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_limited-impact,couchdb
Raft_b100_tps100_k3_unsplit_limited-impact,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,couchdb1,14.705667,29.18,62.908968,69.027758,16.777,6.087,0.0,30.91,Raft_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_limited-impact,couchdb
Raft_b100_tps100_k3_unsplit_limited-impact,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,15.627667,46.01,73.284278,76.850135,40.976,30.3065,0.0,0.0,Raft_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_limited-impact,chaincode
Raft_b100_tps100_k3_unsplit_limited-impact,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.001,0.01,52.878989,52.890173,0.01,0.00691,0.0,0.0,Raft_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_limited-impact,chaincode
Raft_b100_tps100_k3_unsplit_limited-impact,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer.example.com,1.912667,4.02,106.326305,173.43447,69.401,8.876,0.0,124.623,Raft_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_limited-impact,orderer
Raft_b100_tps100_k3_unsplit_limited-impact,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer10.example.com,0.527667,3.15,29.69742,96.741622,20.3,20.2,0.0,36.9,Raft_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_limited-impact,orderer
Raft_b100_tps100_k3_unsplit_limited-impact,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,limited-impact,orderer8.example.com|orderer9.example.com|orderer10.example.com,submitEvidence,orderer2.example.com,1.868,4.17,102.945696,172.071322,69.475,8.886,0.0,124.623,Raft_b100_tps100_k3_unsplit_limited-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_limited-impact,orderer
